PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1693, 1685341060, 0.9283198, 0.27889565, 0.20835583, -0.13049611, 0.04777156, 0.18436384, 0.013487816
1694, 1685357727, 0.9284469, 0.27857086, 0.20829377, -0.13038543, 0.03612229, 0.114240564, 0.049577713
1695, 1685374394, 0.9285954, 0.2781861, 0.2082403, -0.13023463, 0.041767154, 0.033848543, 0.030343056
1696, 1685391061, 0.92872906, 0.2778478, 0.2081953, -0.13007522, 0.016771901, 0.037580587, 0.054964066
1697, 1685407728, 0.9288099, 0.27768487, 0.20813945, -0.12993488, 0.028810624, -0.0052710213, 0.06191349
1698, 1685424395, 0.9288547, 0.277625, 0.20807976, -0.12983847, 0.09463016, 0.044479318, 0.11521149
1699, 1685441062, 0.9288934, 0.27753565, 0.20807141, -0.12976587, 0.13492222, 0.16666159, 0.22251034
1700, 1685457729, 0.9289686, 0.27726987, 0.20813024, -0.12970144, 0.13494718, 0.18021809, 0.17105676
1701, 1685474396, 0.9290587, 0.27693507, 0.20821357, -0.12963712, 0.036957584, 0.09150763, 0.08578396
1702, 1685491063, 0.9291464, 0.27660286, 0.20829791, -0.12958205, 0.058952272, 0.06345252, 0.042110443
1703, 1685507730, 0.9292263, 0.27630097, 0.2083686, -0.12953937, 0.1554454, -0.0063959733, 0.08236408
1704, 1685524397, 0.9292542, 0.27611238, 0.20846769, -0.12958291, 0.17242494, 0.07368642, 0.17903425
1705, 1685541064, 0.9292266, 0.2760527, 0.20858623, -0.12971762, 0.14020804, 0.0666965, 0.14183426
1706, 1685557731, 0.92915744, 0.27612385, 0.20869744, -0.12988216, 0.06892108, 0.048623893, 0.03530979
1707, 1685574398, 0.9291158, 0.27611345, 0.2088073, -0.13002557, 0.07646796, 0.11171812, -0.041397095
1708, 1685591065, 0.929129, 0.27597237, 0.20888548, -0.13010505, 0.005885221, 0.10237071, -0.056134224
1709, 1685607732, 0.92918694, 0.27574527, 0.20888837, -0.13016921, -4.401207E-4, 0.09542895, -0.00992012
1710, 1685624399, 0.9292524, 0.27552393, 0.20885858, -0.13021702, 0.057448648, 0.06858668, 0.0065021515
1711, 1685641066, 0.929316, 0.27532148, 0.2088069, -0.13027442, 0.035057504, 0.09220311, -0.002436638
1712, 1685657733, 0.92939454, 0.2750985, 0.20872495, -0.13031664, -0.039903797, 0.03707679, -0.011080742
1713, 1685674400, 0.92945004, 0.27498782, 0.20859686, -0.13035902, -0.00953386, -0.047329742, -0.011209488
1714, 1685691067, 0.92947483, 0.27499983, 0.20843185, -0.13042074, 0.060875326, 0.033413805, 0.026791573
1715, 1685707734, 0.9295106, 0.27496165, 0.20828693, -0.13047776, 0.1446893, 0.0613527, 0.011088371
1716, 1685724401, 0.9295888, 0.2748143, 0.2081517, -0.13044834, 0.09145969, -0.106072284, -0.0053300858
1717, 1685741068, 0.92966354, 0.2746907, 0.20802456, -0.13037816, 0.04703989, -0.15755233, -9.899139E-4
1718, 1685757735, 0.92971444, 0.27469042, 0.20784627, -0.13030005, 0.07598725, -0.062216274, 0.009136201
1719, 1685774402, 0.9297607, 0.27469185, 0.20768106, -0.13023055, 0.1163788, 0.117440686, 0.08565426
1720, 1685791069, 0.9298252, 0.27460656, 0.2075498, -0.1301589, 0.082702816, 0.073638596, 0.06727409
1721, 1685807736, 0.92989576, 0.27450556, 0.20742115, -0.13007325, -0.0028440347, -0.01931235, 0.03771782
1722, 1685824403, 0.92997134, 0.27444792, 0.20723653, -0.129949, -0.06706891, -0.050012693, 0.018627167
1723, 1685841070, 0.9300565, 0.27438265, 0.20704013, -0.12979034, 0.099575296, -0.016471282, 0.07453632
1724, 1685857737, 0.93010294, 0.27437198, 0.20690632, -0.12969273, 0.25340614, 0.09014639, 0.18772413
1725, 1685874404, 0.93010485, 0.274391, 0.20689285, -0.12966016, 0.23919705, 0.022943959, 0.1411438
1726, 1685891071, 0.93005776, 0.2745334, 0.20693052, -0.12963629, 0.10448039, -0.15165322, -0.015384674
1727, 1685907738, 0.930013, 0.27469063, 0.2069351, -0.12961733, 0.062793456, -0.016915973, -0.037010193
1728, 1685924405, 0.93004435, 0.27463186, 0.20691733, -0.129545, 0.01464932, 0.13288823, 0.046605114
1729, 1685941072, 0.9301332, 0.27442372, 0.20688182, -0.12940493, 0.069151856, 0.15596107, 0.076094635
1730, 1685957739, 0.9302316, 0.2741724, 0.20685823, -0.12926903, 0.16323984, 0.09468003, 0.14297199
1731, 1685974406, 0.93028665, 0.2740162, 0.2068798, -0.1291689, 0.1170077, 0.0027929768, 0.10100556
1732, 1685991073, 0.9302622, 0.27408645, 0.20691155, -0.1291453, 0.033786826, -0.11091079, 0.08420563
1733, 1686007740, 0.93019426, 0.27429315, 0.2069385, -0.12915275, 0.07250842, -0.15234941, 0.042102814
1734, 1686024407, 0.93017066, 0.2743849, 0.20701219, -0.12900919, 0.1840508, -0.010802321, 0.07682228
1735, 1686041074, 0.9301723, 0.2743615, 0.20713137, -0.1288549, 0.24159028, 0.07073839, 0.10414696
1736, 1686057741, 0.93017995, 0.27425364, 0.20730545, -0.1287503, 0.2528817, 0.13365276, 0.18262672
1737, 1686074408, 0.93019795, 0.27406603, 0.20752777, -0.12866083, 0.09491162, 0.054239742, 0.13022995
1738, 1686091075, 0.93019426, 0.2739602, 0.20776942, -0.12852317, -0.021158721, -0.1424551, 0.022864344
1739, 1686107742, 0.93016505, 0.2739659, 0.20799936, -0.12835121, -0.011839314, -0.03233375, 0.0115242
1740, 1686124409, 0.9301312, 0.2740086, 0.20821778, -0.12815064, 0.096402526, 0.075778335, 0.09294796
1741, 1686141076, 0.93012726, 0.2739264, 0.208484, -0.12792063, 0.08271912, 0.15697558, 0.124809265
1742, 1686157743, 0.93016684, 0.27372226, 0.20873944, -0.12765455, -0.019271316, 0.07167924, 0.013969421
1743, 1686174410, 0.9301932, 0.273638, 0.2088887, -0.12739715, -0.060546808, 0.0326482, -0.045767784
1744, 1686191077, 0.9301878, 0.27371472, 0.20896254, -0.12715214, 0.03787587, 0.10212718, 0.010461807
1745, 1686207744, 0.93021536, 0.2736655, 0.2090762, -0.12686819, 0.15985331, 0.23909278, 0.07844353
1746, 1686224411, 0.930269, 0.2735186, 0.20921476, -0.12656271, 0.14301755, 0.14442593, 0.06690026
1747, 1686241078, 0.9302912, 0.2734618, 0.20935588, -0.12628981, 0.12837309, 0.0037749782, 0.00812912
1748, 1686257745, 0.9302732, 0.2735284, 0.20950525, -0.12602913, 0.16020778, -0.03246849, -0.04715538
1749, 1686274412, 0.93023074, 0.27367213, 0.20966382, -0.1257666, 0.1718854, 0.05224791, -0.006295204
1750, 1686291079, 0.930172, 0.27383435, 0.2098449, -0.12554523, 0.1830123, 0.19553652, 0.08828259
1751, 1686307746, 0.93013567, 0.27388847, 0.21006514, -0.1253286, 0.14319804, 0.21366757, 0.24362373
1752, 1686324413, 0.9300939, 0.27390054, 0.210336, -0.12515739, 0.13698, 0.15910356, 0.28621292
1753, 1686341080, 0.9300302, 0.27390492, 0.21069728, -0.12501287, 0.17291364, 0.20102212, 0.28046513
1754, 1686357747, 0.9299611, 0.27383733, 0.21117766, -0.124866575, 0.21805495, 0.3657099, 0.28353786
1755, 1686374414, 0.9299163, 0.27359417, 0.21171677, -0.12481892, 0.2819913, 0.5733241, 0.29368973
1756, 1686391081, 0.92990255, 0.27318057, 0.21229209, -0.124849945, 0.19206041, 0.395839, 0.26487255
1757, 1686407748, 0.92987806, 0.27276385, 0.21289572, -0.124916494, 0.13418098, 0.04858159, 0.23774625
1758, 1686424415, 0.9298433, 0.27237704, 0.21353032, -0.12493688, 0.116178684, -0.14170866, 0.22976972
1759, 1686441082, 0.9297675, 0.2720707, 0.21425462, -0.12492725, 0.18590528, -0.14694461, 0.16693212
1760, 1686457749, 0.9296386, 0.2718865, 0.21506682, -0.12489188, 0.21916173, -0.10993285, 0.045373917
1761, 1686474416, 0.9294587, 0.27181506, 0.21597263, -0.12482312, 0.21324895, -0.045165285, -0.1102419
1762, 1686491083, 0.9290501, 0.2724991, 0.21686676, -0.12482381, 0.11994272, -0.08555035, -0.24330142
1763, 1686507750, 0.9285222, 0.2735767, 0.21767922, -0.12497944, -0.023325883, 0.17301847, -0.22500229
1764, 1686524417, 0.9280687, 0.27446055, 0.21840662, -0.12514046, -0.12976313, 0.38066727, -0.21492481
1765, 1686541084, 0.9277987, 0.27485582, 0.2190401, -0.12516913, -0.23157193, 0.3998167, -0.29677394
1766, 1686557751, 0.927809, 0.27449253, 0.21954376, -0.12500766, -0.2984351, 0.28687963, -0.30343342
1767, 1686574418, 0.9280045, 0.27368915, 0.21990216, -0.12468782, -0.2685693, 0.12954816, -0.3566923
1768, 1686591085, 0.92823786, 0.27286166, 0.22013924, -0.12434542, -0.1853905, 0.12997685, -0.33325005
1769, 1686607752, 0.92841965, 0.27224404, 0.22027646, -0.124097854, -0.15862848, 0.29045254, -0.22195913
1770, 1686624419, 0.92856765, 0.27173793, 0.22036631, -0.12394118, -0.14760275, 0.37336755, -0.13639641
1771, 1686641086, 0.9287597, 0.2710978, 0.2204367, -0.12377739, -0.20670044, 0.38286296, -0.071321495
1772, 1686657753, 0.92914116, 0.2698878, 0.22050513, -0.12343693, -0.26332122, 0.39637125, 0.015549661
1773, 1686674420, 0.9297348, 0.26804632, 0.22054508, -0.122908086, -0.25689578, 0.3471622, 0.09699441
1774, 1686691087, 0.9304328, 0.2658655, 0.22057338, -0.122309744, -0.31257957, 0.23066631, 0.19938755
1775, 1686707754, 0.9310996, 0.26377764, 0.22059943, -0.12170708, -0.37674838, 0.19250566, 0.33514786
1776, 1686724421, 0.9316981, 0.2619234, 0.2206462, -0.121046335, -0.34174436, 0.15444295, 0.27797985
1777, 1686741088, 0.93251866, 0.259329, 0.22074711, -0.1201258, -0.4475905, 0.2768745, 0.19186878
1778, 1686757755, 0.9334953, 0.25625902, 0.22084872, -0.118935645, -0.71083367, 0.23259497, 0.2740345
1779, 1686774422, 0.93432736, 0.25376007, 0.22095764, -0.11754906, -1.0971537, 0.27586958, 0.32345775
1780, 1686791089, 0.9352721, 0.25103313, 0.22099976, -0.1157994, -1.7732016, 1.3222553, 0.09423257
1781, 1686807756, 0.9364847, 0.24750029, 0.22095163, -0.113677174, -2.8433652, 1.4999201, 0.56450844
1782, 1686824423, 0.9376513, 0.24451432, 0.2204483, -0.111477375, -4.373083, 1.8277338, 1.2563076
1783, 1686841090, 0.9388174, 0.24214086, 0.21911475, -0.109455645, -5.8510685, 2.1095045, 1.710947
1784, 1686857757, 0.9401336, 0.24013379, 0.2164605, -0.10784885, -7.0404873, 3.059222, 2.0320625
1785, 1686874424, 0.94193363, 0.2374527, 0.2126196, -0.10569829, -9.503897, 4.30287, 3.6048644
1786, 1686891091, 0.94397247, 0.2351468, 0.20613518, -0.10550973, -10.88788, 4.519805, 3.6309416
1787, 1686907758, 0.9469645, 0.22982171, 0.19744048, -0.107047945, -10.667451, 7.9820757, 2.2359934
1788, 1686924425, 0.95120704, 0.21990006, 0.18634696, -0.11011702, -8.803001, 6.253016, 1.1812735
1789, 1686941092, 0.95569664, 0.20888205, 0.17268978, -0.114857286, -7.3960495, 4.4941416, -0.9326601
1790, 1686957759, 0.96085453, 0.19482258, 0.15624702, -0.11996353, -2.5645018, 1.8957407, -1.2633867
1791, 1686974426, 0.96639526, 0.17844681, 0.13685177, -0.12454173, 1.9311908, -2.2744138, -2.2767615
1792, 1686991093, 0.9716879, 0.16205743, 0.114461, -0.12829903, 7.979998, -5.6696467, -2.4931097
1793, 1687007760, 0.97626185, 0.1467166, 0.089911126, -0.13154846, 12.648579, -9.423103, -0.5193186
1794, 1687024427, 0.9794527, 0.13927948, 0.06323609, -0.13144147, 15.626742, -11.7080345, -0.7491417
1795, 1687041094, 0.9813545, 0.13666177, 0.035454106, -0.13042918, 16.842299, -12.285163, -1.4725533
1796, 1687057761, 0.9812551, 0.14091894, 0.01045838, -0.1310449, 16.626175, -8.194148, -1.3885727
1797, 1687074428, 0.97992575, 0.14947684, -0.009742543, -0.13156378, 12.366365, -5.253111, -0.33137703
1798, 1687091095, 0.9778094, 0.16008091, -0.025000662, -0.13281295, 8.64229, -0.82539535, 1.3135014
1799, 1687107762, 0.9757397, 0.16803035, -0.035319358, -0.13584027, 6.601471, 1.2939911, 0.9652214
1800, 1687124429, 0.97346234, 0.17561632, -0.04151748, -0.14074183, 4.9530506, -0.42770815, 0.6982174
1801, 1687141096, 0.97078425, 0.18577498, -0.044205643, -0.14530447, 1.1413578, -1.9313473, 0.6120415
1802, 1687157763, 0.9685817, 0.19502023, -0.04416678, -0.1478774, -0.49716774, 0.8147647, -0.19614697
1803, 1687174430, 0.9678097, 0.19873378, -0.041997455, -0.14861768, -4.856224, 3.76788, 0.6140652
1804, 1687191097, 0.96869785, 0.19558132, -0.039168254, -0.14778447, -11.237263, 4.784627, 0.810732
1805, 1687207764, 0.9700846, 0.190362, -0.036884896, -0.14608032, -7.5005364, 2.9394615, -0.6855564
1806, 1687224431, 0.9707222, 0.18797652, -0.035408795, -0.14529756, -1.9234699, 1.7284621, -1.0937128
1807, 1687241098, 0.97059816, 0.18840498, -0.03537444, -0.14557984, 0.7078036, 1.440572, -0.87956715
1808, 1687257765, 0.9706471, 0.18757659, -0.03576508, -0.14622578, 1.2333224, 0.51368237, -0.2546778
1809, 1687274432, 0.97112155, 0.1852087, -0.03534898, -0.14619613, 0.8116951, -1.3177453, 0.3117237
1810, 1687291099, 0.9716264, 0.18362382, -0.034326255, -0.14507926, 0.35481405, -1.6403131, -0.06111431
1811, 1687307766, 0.97212654, 0.18269056, -0.033045754, -0.14319235, 0.64648616, -0.4786477, -0.4850731
1812, 1687324433, 0.9726814, 0.18139774, -0.03165455, -0.14137056, 0.86164707, 0.6713547, -0.83110714
1813, 1687341100, 0.9732028, 0.17980891, -0.030354992, -0.14009103, 0.17830566, 1.0760102, -1.2666674
1814, 1687357767, 0.97359836, 0.1784568, -0.029416077, -0.13926971, -0.6317961, 1.0998559, -1.027256
1815, 1687374434, 0.9737841, 0.17808117, -0.02887702, -0.1385631, -0.63665277, 0.66222924, -0.6821146
1816, 1687391101, 0.973809, 0.17846051, -0.028710261, -0.13793334, 0.053315, 0.5392095, -0.6253386
1817, 1687407768, 0.9738021, 0.17887367, -0.028756678, -0.13743636, 0.18529819, 0.3447032, -0.55851173
1818, 1687424435, 0.9737644, 0.1793747, -0.028936297, -0.13701135, 0.13561603, 0.39281535, -0.34307292
1819, 1687441102, 0.973765, 0.17962351, -0.02911459, -0.13664332, 0.18049237, 0.6378015, -0.16583061
1820, 1687457769, 0.97383934, 0.17944893, -0.029267013, -0.13631049, 0.062423214, 0.42068988, -0.0027189257
1821, 1687474436, 0.97396904, 0.17898923, -0.02938366, -0.13596189, -0.06516104, 0.29588374, 0.020923615
1822, 1687491103, 0.97416437, 0.1781969, -0.02937667, -0.13560423, -0.2667323, 0.21052033, 0.3719101
1823, 1687507770, 0.9743298, 0.17759016, -0.029143669, -0.13526112, -0.06846045, 0.13345788, 0.47485447
1824, 1687524437, 0.97439474, 0.17744273, -0.028828636, -0.13505486, 0.22503763, 0.038571104, 0.092484474
1825, 1687541104, 0.97435683, 0.17778084, -0.028627492, -0.13492614, -0.102496274, -0.06431015, -0.057919502
1826, 1687557771, 0.9743859, 0.17786264, -0.02847416, -0.13464019, -0.14514287, -0.121567376, 0.14935684
1827, 1687574438, 0.9745829, 0.17726222, -0.02823075, -0.1340568, 0.1496157, -0.27297875, 0.14372444
1828, 1687591105, 0.9747655, 0.17678371, -0.028028667, -0.13340205, -0.00502559, -0.05182186, 0.012147903
1829, 1687607772, 0.97484946, 0.1767137, -0.027859777, -0.13291517, -0.26579773, 0.24427368, 0.13934231
1830, 1687624439, 0.9749075, 0.17674851, -0.027728952, -0.13246918, -0.08604134, -0.027260685, 0.18654823
1831, 1687641106, 0.97502273, 0.17660582, -0.027493872, -0.13185993, 0.4253933, -0.28786963, 0.24996567
1832, 1687657773, 0.9750943, 0.17670502, -0.02717387, -0.1312629, 0.26147166, -0.056780897, -0.0012922287
1833, 1687674440, 0.9750592, 0.17722178, -0.026869766, -0.13088855, -0.19317555, 0.49770826, 0.032274246
1834, 1687691107, 0.97503996, 0.17755198, -0.02660063, -0.13063985, 0.08847539, 0.4718426, 0.09372902
1835, 1687707774, 0.9750161, 0.17791934, -0.026381597, -0.1303623, 0.31856424, -0.085293554, 0.06024838
1836, 1687724441, 0.9748418, 0.17900723, -0.026259847, -0.13020071, 0.19288968, 0.17217788, -0.0028381348
1837, 1687741108, 0.9745769, 0.18035784, -0.026166044, -0.13033867, 0.121695906, 0.6963521, 0.15890408
1838, 1687757775, 0.97433734, 0.1814197, -0.026046589, -0.13067934, 0.41417214, 0.5830835, 0.30369377
1839, 1687774442, 0.97415465, 0.18216535, -0.025912449, -0.13103074, 0.5481325, 0.28041306, 0.35985947
1840, 1687791109, 0.9739908, 0.18275036, -0.025653258, -0.1314837, 0.53164655, 0.44042727, 0.46564487
1841, 1687807776, 0.97388005, 0.18299486, -0.025301367, -0.13203132, 0.45661703, 0.32151926, 0.15118791
1842, 1687824443, 0.9738396, 0.18289718, -0.024940275, -0.13253325, 0.4065023, -0.015147895, -0.013803482
1843, 1687841110, 0.9737842, 0.1828875, -0.024627134, -0.13301075, 0.15090534, 0.050310396, -0.11873246
1844, 1687857777, 0.973688, 0.18301828, -0.024438255, -0.1335687, 0.07887651, 0.32032692, -0.15514088
1845, 1687874444, 0.97362125, 0.18296084, -0.02431389, -0.13415581, 0.13416173, 0.23092073, -8.6021423E-4
1846, 1687891111, 0.9736239, 0.18260202, -0.024165541, -0.13465148, 0.4096859, -0.11292896, 0.06619549
1847, 1687907778, 0.97359014, 0.18249743, -0.02399107, -0.13506827, 0.3801484, -0.38484675, 0.039224625
1848, 1687924445, 0.97337055, 0.18325594, -0.02384504, -0.13564777, 0.15845194, 0.17944208, 0.040536884
1849, 1687941112, 0.9731016, 0.18415084, -0.02377069, -0.13637614, 0.2071589, 0.36932704, -0.0881691
1850, 1687957779, 0.9729779, 0.18444148, -0.023715585, -0.13687629, 0.22520947, -0.05139973, 0.024640083
1851, 1687974446, 0.9729491, 0.18440777, -0.023564734, -0.13715127, 0.1450099, -0.1315005, 0.079257965
1852, 1687991113, 0.9728286, 0.18476966, -0.02341216, -0.13754493, 0.13703512, 0.09199859, -0.10636997
1853, 1688007780, 0.9725461, 0.18579935, -0.023437656, -0.13814968, -0.039921828, 0.1988654, -0.17786123
1854, 1688024447, 0.97228944, 0.18672255, -0.023578212, -0.13868639, 0.0050113127, 0.12898299, 0.15190315
1855, 1688041114, 0.972189, 0.18694931, -0.0235058, -0.13909718, 0.08791721, 0.53388083, 0.6477432
1856, 1688057781, 0.97226334, 0.18621373, -0.023139797, -0.13962421, 0.3497175, 0.82368994, 0.26109886
1857, 1688074448, 0.9724795, 0.1847718, -0.02273161, -0.14010113, 0.11417523, -0.13283919, -0.55453205
1858, 1688091115, 0.97271574, 0.18351153, -0.022518404, -0.14015186, -0.17949507, -0.97868836, -1.2323179
1859, 1688107782, 0.9708725, 0.18268713, -0.04657326, -0.14786741, 1.6692548, 12.307304, -1.333147
1860, 1688124449, 0.9658334, 0.21239291, -0.05852274, -0.13650003, -9.682832, 1.8253541, 4.010804
1861, 1688141116, 0.96264774, 0.2306242, -0.05184479, -0.13204446, -4.945363, 1.6527691, -0.55446243
1862, 1688157783, 0.96339726, 0.2301952, -0.04630401, -0.12935832, -1.3510214, 2.3676407, -2.418817
1863, 1688174450, 0.9636301, 0.22898427, -0.046095796, -0.12984711, -1.0716119, 0.94459164, -2.569347
1864, 1688191117, 0.96394783, 0.22705176, -0.046167515, -0.13085344, -0.09314902, 0.34302002, 0.80869865
1865, 1688207784, 0.9645278, 0.22368748, -0.048745424, -0.13143769, -3.0386548, 2.0585313, -10.155355
1866, 1688224451, 0.9644961, 0.22338232, -0.04844886, -0.13229698, 6.8583, -2.3063805, -1.8690491
1867, 1688241118, 0.9641975, 0.2237767, -0.04966245, -0.13335195, -0.33172476, -3.635695, 0.033439636
1868, 1688257785, 0.96378714, 0.22530687, -0.05062028, -0.13338232, -0.95094883, -3.1389198, 0.75615025
1869, 1688274452, 0.96361446, 0.2262555, -0.050945334, -0.13289848, -1.5401791, -1.6496253, 0.06726551
1870, 1688291119, 0.9638015, 0.22590092, -0.05111061, -0.13208005, -2.0655098, -0.5598018, 0.0030899048
1871, 1688307786, 0.96406496, 0.22527644, -0.051598497, -0.13103029, -0.8315934, -0.9055989, 0.21642494
1872, 1688324453, 0.96421844, 0.22505596, -0.052137554, -0.13006252, -1.8949561, -0.53581315, 0.25672817
1873, 1688341120, 0.96423966, 0.22523838, -0.052618764, -0.12939364, -1.1563685, -0.49428222, 0.44376376
1874, 1688357787, 0.96413094, 0.22592643, -0.053170092, -0.12877697, -0.76951736, -1.1655796, 0.03084755
1875, 1688374454, 0.96397483, 0.22691292, -0.05371525, -0.12798226, -1.3571912, -1.6098588, 0.3784132
1876, 1688391121, 0.96383536, 0.22794677, -0.05400019, -0.12707338, -0.71985674, -1.3253015, 0.5680485
1877, 1688407788, 0.9636892, 0.2290155, -0.05401685, -0.1262505, -0.8334633, -0.53952193, 0.3865986
1878, 1688424455, 0.9636067, 0.2296842, -0.053904034, -0.12571204, -0.9621231, -0.11269033, 0.20807648
1879, 1688441122, 0.96370685, 0.22954637, -0.053795822, -0.1252422, -0.79504967, -0.42048302, 0.14226723
1880, 1688457789, 0.96389234, 0.22910675, -0.053631254, -0.12468821, -0.5785881, -0.9552933, 0.21196079
1881, 1688474456, 0.9639088, 0.2293478, -0.05346866, -0.124186784, -0.43401095, -1.1185436, 0.19600296
1882, 1688491123, 0.9637703, 0.2301543, -0.053333923, -0.12382832, -0.50235605, -0.9565777, 0.062276844
1883, 1688507790, 0.96365917, 0.23082995, -0.053215258, -0.12348601, -0.56647384, -0.5737639, 0.013855934
1884, 1688524457, 0.96364105, 0.23111439, -0.053091638, -0.12314835, -0.63502944, -0.47571123, -0.0029497147
1885, 1688541124, 0.96363044, 0.23132895, -0.053039007, -0.12284908, -0.740975, -0.54550654, -0.19400978
1886, 1688557791, 0.96359646, 0.23156202, -0.053066894, -0.1226646, -0.78883904, -0.51826555, -0.24233629
1887, 1688574458, 0.96356755, 0.23171684, -0.053137936, -0.122569144, -0.6910318, -0.40584326, -0.16656685
1888, 1688591125, 0.9634854, 0.23198788, -0.053300314, -0.12263149, -0.68997073, -0.34097353, -0.032874107
1889, 1688607792, 0.9633138, 0.232527, -0.053551584, -0.12284905, -0.531395, -0.41996887, -0.15866566
1890, 1688624459, 0.96315336, 0.23295507, -0.0538415, -0.12316868, -0.3387, -0.5550325, -0.14496137
1891, 1688641126, 0.96303, 0.2332536, -0.05411926, -0.123446435, -0.37830898, -0.8987046, -0.11799717
1892, 1688657793, 0.96287954, 0.23365942, -0.054365255, -0.12374422, -0.55267453, -0.61636883, 0.1201973
1893, 1688674460, 0.9627268, 0.23401375, -0.054612823, -0.124153465, -0.54913694, -0.34231833, 0.16405392
1894, 1688691127, 0.96267295, 0.2339482, -0.05483289, -0.124596745, -0.5386771, -0.6031442, 0.258646
1895, 1688707794, 0.9627182, 0.23358321, -0.05495529, -0.124877274, -0.5314342, -1.2818565, 0.21698286
1896, 1688724461, 0.9627261, 0.23352383, -0.054992363, -0.12491095, -0.66267127, -1.460988, 0.28248218
1897, 1688741128, 0.9626635, 0.23382312, -0.054958075, -0.124848425, -0.73359966, -0.9597305, 0.22213365
1898, 1688757795, 0.9626707, 0.23387156, -0.054837808, -0.12475538, -0.7522724, -0.637614, 0.1644125
1899, 1688774462, 0.96274805, 0.23363435, -0.05470688, -0.12466046, -0.88931346, -0.5880269, -0.11215115
1900, 1688791129, 0.9628071, 0.23345038, -0.054659754, -0.12456933, -0.9565223, -0.74409217, -0.24538326
1901, 1688807796, 0.96275914, 0.23367363, -0.054757632, -0.124479145, -0.8333472, -0.9159803, -0.21826458
1902, 1688824463, 0.9626477, 0.23415124, -0.054897346, -0.12438172, -0.5334895, -1.0270839, -0.02235794
1903, 1688841130, 0.9625422, 0.23464376, -0.05501473, -0.124218166, -0.5607052, -0.88627875, 0.111026764
1904, 1688857797, 0.96250296, 0.2348986, -0.055056408, -0.124020815, -0.66987324, -0.6527069, 0.24536705
1905, 1688874464, 0.9625286, 0.23489365, -0.05502692, -0.12384519, -0.6191862, -0.5827292, 0.2917328
1906, 1688891131, 0.96258074, 0.23478252, -0.05493085, -0.12369341, -0.4495577, -0.8889134, 0.14480495
1907, 1688907798, 0.9626569, 0.23464565, -0.054770336, -0.12343022, -0.591449, -1.1515586, 0.25977325
1908, 1688924465, 0.96273875, 0.2345707, -0.054428533, -0.12308675, -0.67890096, -0.8062069, 0.46242714
1909, 1688941132, 0.9627838, 0.23457852, -0.053991437, -0.1229105, -0.63951284, -0.35617676, 0.380332
1910, 1688957799, 0.9627915, 0.23461905, -0.053536527, -0.12297237, -0.6413512, -0.32119718, 0.22657777
1911, 1688974466, 0.96281254, 0.23457626, -0.05310727, -0.12307602, -0.43548775, -0.92051387, 0.14568615
1912, 1688991133, 0.9628236, 0.2346693, -0.052653015, -0.12300745, -0.3717598, -1.2306502, 0.15670109
1913, 1689007800, 0.9627743, 0.23501675, -0.052146092, -0.12294552, -0.58499724, -0.67320776, 0.30753806
1914, 1689024467, 0.96263206, 0.23561658, -0.051614553, -0.12313485, -0.67756045, -0.12650898, 0.04017353
1915, 1689041134, 0.9624796, 0.23612453, -0.051240362, -0.12350914, -0.59059584, -0.20703623, -0.18437862
1916, 1689057801, 0.96240413, 0.23630524, -0.05091171, -0.123888016, -0.531403, -0.7962067, -0.27705002
1917, 1689074468, 0.9624165, 0.23621508, -0.050586842, -0.1240958, -0.57519144, -1.2141135, -0.3623085
1918, 1689091135, 0.96243954, 0.23615438, -0.050306052, -0.124147356, -0.5818219, -1.1337067, -0.48095995
1919, 1689107802, 0.96242636, 0.23626882, -0.050139926, -0.12409851, -0.7673641, -0.88336694, -0.5030813
1920, 1689124469, 0.96238136, 0.23648232, -0.050146833, -0.12403762, -0.83271116, -0.6161613, -0.5187683
1921, 1689141136, 0.962378, 0.23647195, -0.050283365, -0.12402791, -0.78739375, -0.5682364, -0.3726311
1922, 1689157803, 0.9624431, 0.23621395, -0.05049073, -0.12393007, -0.8348893, -0.85089815, -0.31245804
1923, 1689174470, 0.96247804, 0.23611304, -0.05075083, -0.12374556, -0.7722344, -1.0526053, -0.20624447
1924, 1689191137, 0.9623695, 0.23657778, -0.051063955, -0.123573005, -0.66788876, -0.97089434, -0.057032585
1925, 1689207804, 0.96221274, 0.23722649, -0.051395454, -0.1234124, -0.6660343, -0.64335114, 0.0810585
1926, 1689224471, 0.96215814, 0.23746175, -0.051678844, -0.123266846, -0.6921706, -0.4891258, 0.13275623
1927, 1689241138, 0.96220154, 0.23735566, -0.05192197, -0.12302989, -0.7176607, -0.8620072, 0.063280106
1928, 1689257805, 0.96229637, 0.23713246, -0.052107252, -0.1226401, -0.57352424, -1.093293, 0.15421295
1929, 1689274472, 0.9624046, 0.23689735, -0.05215279, -0.12222496, -0.64638835, -0.7875508, 0.305789
1930, 1689291139, 0.96245825, 0.23683272, -0.05212021, -0.121941894, -0.7597338, -0.54923594, 0.19591713
1931, 1689307806, 0.9624193, 0.23707987, -0.052108243, -0.12177396, -0.74581575, -0.44127107, 0.11536503
1932, 1689324473, 0.96233857, 0.23745394, -0.05215113, -0.12166354, -0.5772906, -0.62184054, 0.17076206
1933, 1689341140, 0.9622961, 0.23768698, -0.052142344, -0.121548444, -0.5342675, -0.6660547, 0.3149643
